ministry_rank,org_code,ministry_or_organisation,registration_count,category_code,parent_category_code,stage,category_name,category_path,level_1_category,level_2_subcategory,level_3_subcategory,level_4_subcategory,level_5_subcategory,level_6_subcategory,level_7_subcategory,is_leaf_category,field_set_id,input_fields_for_ui,destination_routing_codes
14,DHLTH,Health and Family Welfare,1378,1131,1109,4,Targeted Interventions (TI),Public Health > National Aids Control Organisation > Targeted Interventions (TI),Public Health,National Aids Control Organisation,Targeted Interventions (TI),,,,,Yes,,,"DHLTH,DDGTI"
14,DHLTH,Health and Family Welfare,1378,1132,1109,4,Blood,Public Health > National Aids Control Organisation > Blood,Public Health,National Aids Control Organisation,Blood,,,,,No,,,
14,DHLTH,Health and Family Welfare,1378,1133,1109,4,Finance,Public Health > National Aids Control Organisation > Finance,Public Health,National Aids Control Organisation,Finance,,,,,Yes,,,"DHLTH,USFIN"
14,DHLTH,Health and Family Welfare,1378,1134,1109,4,Other,Public Health > National Aids Control Organisation > Other,Public Health,National Aids Control Organisation,Other,,,,,Yes,,,"DHLTH,DNACO"
14,DHLTH,Health and Family Welfare,1378,1135,1126,5,Financial Assistance to PLHlVs,Public Health > National Aids Control Organisation > Social Protection Schemes for PLI3 lVs > Financial Assistance to PLHlVs,Public Health,National Aids Control Organisation,Social Protection Schemes for PLI3 lVs,Financial Assistance to PLHlVs,,,,Yes,,,"DHLTH,DDIEC"
14,DHLTH,Health and Family Welfare,1378,1136,1126,5,Issuing ID Card/ Proof for PLHIV,Public Health > National Aids Control Organisation > Social Protection Schemes for PLI3 lVs > Issuing ID Card/ Proof for PLHIV,Public Health,National Aids Control Organisation,Social Protection Schemes for PLI3 lVs,Issuing ID Card/ Proof for PLHIV,,,,Yes,,,"DHLTH,DDIEC"
14,DHLTH,Health and Family Welfare,1378,1137,1126,5,Social protection and Entitlement for PLHIV,Public Health > National Aids Control Organisation > Social Protection Schemes for PLI3 lVs > Social protection and Entitlement for PLHIV,Public Health,National Aids Control Organisation,Social Protection Schemes for PLI3 lVs,Social protection and Entitlement for PLHIV,,,,Yes,,,"DHLTH,DDIEC"
14,DHLTH,Health and Family Welfare,1378,1138,1126,5,Other,Public Health > National Aids Control Organisation > Social Protection Schemes for PLI3 lVs > Other,Public Health,National Aids Control Organisation,Social Protection Schemes for PLI3 lVs,Other,,,,Yes,,,"DHLTH,DDIEC"
14,DHLTH,Health and Family Welfare,1378,1139,1127,5,Regularization,Public Health > National Aids Control Organisation > Employee Related > Regularization,Public Health,National Aids Control Organisation,Employee Related,Regularization,,,,Yes,,,"DHLTH,DNACO"
14,DHLTH,Health and Family Welfare,1378,1140,1127,5,Remuneration as per 7* pay commission,Public Health > National Aids Control Organisation > Employee Related > Remuneration as per 7* pay commission,Public Health,National Aids Control Organisation,Employee Related,Remuneration as per 7* pay commission,,,,Yes,,,"DHLTH,ADMIN"
14,DHLTH,Health and Family Welfare,1378,1141,1127,5,Death Claim/ Life Insurance,Public Health > National Aids Control Organisation > Employee Related > Death Claim/ Life Insurance,Public Health,National Aids Control Organisation,Employee Related,Death Claim/ Life Insurance,,,,Yes,,,"DHLTH,ADMIN"
14,DHLTH,Health and Family Welfare,1378,1142,1127,5,Other,Public Health > National Aids Control Organisation > Employee Related > Other,Public Health,National Aids Control Organisation,Employee Related,Other,,,,Yes,,,"DHLTH,ADMIN"
14,DHLTH,Health and Family Welfare,1378,1143,1128,5,ARV stock related issues,Public Health > National Aids Control Organisation > Care Support & Treatment > ARV stock related issues,Public Health,National Aids Control Organisation,Care Support & Treatment,ARV stock related issues,,,,Yes,,,"DHLTH,DGCST"
14,DHLTH,Health and Family Welfare,1378,1144,1128,5,ART side effects,Public Health > National Aids Control Organisation > Care Support & Treatment > ART side effects,Public Health,National Aids Control Organisation,Care Support & Treatment,ART side effects,,,,Yes,,,"DHLTH,DGCST"
14,DHLTH,Health and Family Welfare,1378,1145,1128,5,Lack of space and overcrowded  ART centres,Public Health > National Aids Control Organisation > Care Support & Treatment > Lack of space and overcrowded  ART centres,Public Health,National Aids Control Organisation,Care Support & Treatment,Lack of space and overcrowded  ART centres,,,,Yes,,,"DHLTH,DGCST"
14,DHLTH,Health and Family Welfare,1378,1146,1129,5,Universal Testing of Ante Natal mother,Public Health > National Aids Control Organisation > HIV Testing and Reporting > Universal Testing of Ante Natal mother,Public Health,National Aids Control Organisation,HIV Testing and Reporting,Universal Testing of Ante Natal mother,,,,Yes,,,"DHLTH,DDBSD"
14,DHLTH,Health and Family Welfare,1378,1147,1129,5,Confidentiality of HIV Testing,Public Health > National Aids Control Organisation > HIV Testing and Reporting > Confidentiality of HIV Testing,Public Health,National Aids Control Organisation,HIV Testing and Reporting,Confidentiality of HIV Testing,,,,Yes,,,"DHLTH,DDBSD"
14,DHLTH,Health and Family Welfare,1378,1148,1129,5,Mandatory HIV testing before marriage,Public Health > National Aids Control Organisation > HIV Testing and Reporting > Mandatory HIV testing before marriage,Public Health,National Aids Control Organisation,HIV Testing and Reporting,Mandatory HIV testing before marriage,,,,Yes,,,"DHLTH,DDBSD"
14,DHLTH,Health and Family Welfare,1378,1149,1129,5,Reuse of syringes,Public Health > National Aids Control Organisation > HIV Testing and Reporting > Reuse of syringes,Public Health,National Aids Control Organisation,HIV Testing and Reporting,Reuse of syringes,,,,Yes,,,"DHLTH,DDBSD"
14,DHLTH,Health and Family Welfare,1378,1150,1129,5,Other,Public Health > National Aids Control Organisation > HIV Testing and Reporting > Other,Public Health,National Aids Control Organisation,HIV Testing and Reporting,Other,,,,Yes,,,"DHLTH,DDBSD"
14,DHLTH,Health and Family Welfare,1378,1151,1130,5,Vaccine,Public Health > National Aids Control Organisation > Research > Vaccine,Public Health,National Aids Control Organisation,Research,Vaccine,,,,Yes,,,"DHLTH,ADGSI"
14,DHLTH,Health and Family Welfare,1378,1152,1130,5,Medicine,Public Health > National Aids Control Organisation > Research > Medicine,Public Health,National Aids Control Organisation,Research,Medicine,,,,Yes,,,"DHLTH,ADGSI"
14,DHLTH,Health and Family Welfare,1378,1153,1130,5,Financial Aid/ Infrastructure for Research Work,Public Health > National Aids Control Organisation > Research > Financial Aid/ Infrastructure for Research Work,Public Health,National Aids Control Organisation,Research,Financial Aid/ Infrastructure for Research Work,,,,Yes,,,"DHLTH,ADGSI"
14,DHLTH,Health and Family Welfare,1378,1154,1130,5,Other,Public Health > National Aids Control Organisation > Research > Other,Public Health,National Aids Control Organisation,Research,Other,,,,Yes,,,"DHLTH,ADGSI"
14,DHLTH,Health and Family Welfare,1378,1155,1132,5,Shortage of Blood,Public Health > National Aids Control Organisation > Blood > Shortage of Blood,Public Health,National Aids Control Organisation,Blood,Shortage of Blood,,,,Yes,,,"DHLTH,ADGBS"
14,DHLTH,Health and Family Welfare,1378,1156,1132,5,Malpractice in Blood Banks,Public Health > National Aids Control Organisation > Blood > Malpractice in Blood Banks,Public Health,National Aids Control Organisation,Blood,Malpractice in Blood Banks,,,,Yes,,,"DHLTH,ADGBS"
14,DHLTH,Health and Family Welfare,1378,1157,664,3,Licencing issue,Food Regulation > Licencing issue,Food Regulation,Licencing issue,,,,,,Yes,,,"DHLTH,FSSID"
14,DHLTH,Health and Family Welfare,1378,1158,664,3,Complaint regarding food products,Food Regulation > Complaint regarding food products,Food Regulation,Complaint regarding food products,,,,,,Yes,,,"DHLTH,FSSID"
14,DHLTH,Health and Family Welfare,1378,1159,664,3,Complaint about recruitment in FSSAI,Food Regulation > Complaint about recruitment in FSSAI,Food Regulation,Complaint about recruitment in FSSAI,,,,,,Yes,,,"DHLTH,FSSID"
14,DHLTH,Health and Family Welfare,1378,1160,664,3,Suggestions,Food Regulation > Suggestions,Food Regulation,Suggestions,,,,,,Yes,,,"DHLTH,FSSID"
14,DHLTH,Health and Family Welfare,1378,1161,664,3,Other,Food Regulation > Other,Food Regulation,Other,,,,,,Yes,,,"DHLTH,FSSID"
14,DHLTH,Health and Family Welfare,1378,1162,665,3,Issues in Online registration,Online Health Services > Issues in Online registration,Online Health Services,Issues in Online registration,,,,,,Yes,70,Name of non-functional portal/application of MoHFW (required; Textbox; AlNum); Link of the portal/application of MoHFW which is causing problem (required; Textbox; AlNum),"DHLTH,EHDIV"
14,DHLTH,Health and Family Welfare,1378,1163,665,3,e-Hospital related,Online Health Services > e-Hospital related,Online Health Services,e-Hospital related,,,,,,Yes,70,Name of non-functional portal/application of MoHFW (required; Textbox; AlNum); Link of the portal/application of MoHFW which is causing problem (required; Textbox; AlNum),"DHLTH,EHDIV"
14,DHLTH,Health and Family Welfare,1378,1164,665,3,e-Prescription related,Online Health Services > e-Prescription related,Online Health Services,e-Prescription related,,,,,,Yes,70,Name of non-functional portal/application of MoHFW (required; Textbox; AlNum); Link of the portal/application of MoHFW which is causing problem (required; Textbox; AlNum),"DHLTH,EHDIV"
14,DHLTH,Health and Family Welfare,1378,1165,665,3,MeraAspatal,Online Health Services > MeraAspatal,Online Health Services,MeraAspatal,,,,,,Yes,70,Name of non-functional portal/application of MoHFW (required; Textbox; AlNum); Link of the portal/application of MoHFW which is causing problem (required; Textbox; AlNum),"DHLTH,EHDIV"
14,DHLTH,Health and Family Welfare,1378,1166,665,3,Mobile Applications related,Online Health Services > Mobile Applications related,Online Health Services,Mobile Applications related,,,,,,Yes,70,Name of non-functional portal/application of MoHFW (required; Textbox; AlNum); Link of the portal/application of MoHFW which is causing problem (required; Textbox; AlNum),"DHLTH,EHDIV"
14,DHLTH,Health and Family Welfare,1378,1167,665,3,Electronic Health Records related,Online Health Services > Electronic Health Records related,Online Health Services,Electronic Health Records related,,,,,,Yes,70,Name of non-functional portal/application of MoHFW (required; Textbox; AlNum); Link of the portal/application of MoHFW which is causing problem (required; Textbox; AlNum),"DHLTH,EHDIV"
14,DHLTH,Health and Family Welfare,1378,1168,665,3,Website Related Issues,Online Health Services > Website Related Issues,Online Health Services,Website Related Issues,,,,,,Yes,70,Name of non-functional portal/application of MoHFW (required; Textbox; AlNum); Link of the portal/application of MoHFW which is causing problem (required; Textbox; AlNum),"DHLTH,EHDIV"
14,DHLTH,Health and Family Welfare,1378,1169,665,3,Suggestions,Online Health Services > Suggestions,Online Health Services,Suggestions,,,,,,Yes,70,Name of non-functional portal/application of MoHFW (required; Textbox; AlNum); Link of the portal/application of MoHFW which is causing problem (required; Textbox; AlNum),"DHLTH,EHDIV"
14,DHLTH,Health and Family Welfare,1378,1170,665,3,Other,Online Health Services > Other,Online Health Services,Other,,,,,,Yes,70,Name of non-functional portal/application of MoHFW (required; Textbox; AlNum); Link of the portal/application of MoHFW which is causing problem (required; Textbox; AlNum),"DHLTH,EHDIV"
14,DHLTH,Health and Family Welfare,1378,1171,666,3,"Allied & Healthcare Professions Bill, 2018","Policy Matters > Allied & Healthcare Professions Bill, 2018",Policy Matters,"Allied & Healthcare Professions Bill, 2018",,,,,,Yes,,,"DHLTH,DIRBS"
14,DHLTH,Health and Family Welfare,1378,1172,666,3,Central Government Health Scheme,Policy Matters > Central Government Health Scheme,Policy Matters,Central Government Health Scheme,,,,,,Yes,,,"DHLTH,USEHS"
14,DHLTH,Health and Family Welfare,1378,1173,666,3,Central Services (Medical Attendance) Rules,Policy Matters > Central Services (Medical Attendance) Rules,Policy Matters,Central Services (Medical Attendance) Rules,,,,,,Yes,,,"DHLTH,USEHS"
14,DHLTH,Health and Family Welfare,1378,1174,666,3,Directorate General of Health Services,Policy Matters > Directorate General of Health Services,Policy Matters,Directorate General of Health Services,,,,,,Yes,,,"DHLTH,DDGPY"
